RMSE,MAE,MAPE,MASE,model,variant,window,cutoff,item_id,n
577.4010261087761,475.4125588730206,6.649696663954502,0.3920932367801762,timesfm,xreg_a,2,-18,napa_cabbage_net10kg_mid,3
583.443368718891,484.19555915657594,4.490275716312708,0.2790931446783926,timesfm,xreg_a,2,-18,napa_cabbage_net10kg_premium,3
56.59763517996515,46.37913970517612,4.451345703502688,0.48608724051332847,timesfm,xreg_a,2,-18,onion_kg1_high,3
50.89217058171004,48.01620083687268,7.9226766704434795,0.5147181158224934,timesfm,xreg_a,2,-18,onion_kg1_low,3
34.36602293641813,33.76999304570919,3.8141931391300647,0.37034303535433893,timesfm,xreg_a,2,-18,onion_kg1_mid,3
69.44294383385066,61.90422023435993,4.983501172973435,0.5404972978607812,timesfm,xreg_a,2,-18,onion_kg1_premium,3
1369.4206581547762,1199.498992240898,2.9645590052784487,0.2342675038260605,timesfm,xreg_a,2,-18,perilla_leaf_bunch100_high,3
4091.8220401517774,4071.1574587048804,14.92545050895985,1.0923184352233766,timesfm,xreg_a,2,-18,perilla_leaf_bunch100_low,3
1515.1759065285348,1469.5499081885355,4.1811765504755645,0.3224073770343829,timesfm,xreg_a,2,-18,perilla_leaf_bunch100_mid,3
2090.5631661300986,1865.4841607195606,2.953285641349936,0.403549182569031,timesfm,xreg_a,2,-18,potato_sumi_box20kg_high,3
1249.3721952020214,829.6356335278457,3.032622680306435,0.2930488084454405,timesfm,xreg_a,2,-18,potato_sumi_box20kg_low,3
6418.761633306404,5927.797608615668,11.95318279400312,1.5258033797641122,timesfm,xreg_a,2,-18,potato_sumi_box20kg_mid,3
1843.1304104241167,1576.3307913074339,2.3858052319187464,0.264307780496345,timesfm,xreg_a,2,-18,potato_sumi_box20kg_premium,3
5108.599845691738,4132.872028383926,19.1305120754356,1.0479251038781265,timesfm,xreg_a,2,-18,spinach_box4kg_high,3
2333.19025606777,2260.333588670134,17.325680028579637,1.0519276966559683,timesfm,xreg_a,2,-18,spinach_box4kg_low,3
2346.824040833242,2068.128840078778,12.521835833381143,0.6850705810243296,timesfm,xreg_a,2,-18,spinach_box4kg_mid,3
1651.827194006029,1377.3182122124126,4.764882079632887,0.5221669283508947,timesfm,xreg_a,2,-18,sweetpotato_box10kg_high,3
1039.4554123628768,987.7968338696446,9.753001000572436,0.6096780930269665,timesfm,xreg_a,2,-18,sweetpotato_box10kg_low,3
915.8927909581219,785.976114748241,3.89488239334942,0.3719518264375702,timesfm,xreg_a,2,-18,sweetpotato_box10kg_mid,3
2692.0128450365564,2288.828551303639,6.0905930470110805,0.5226802124445881,timesfm,xreg_a,2,-18,sweetpotato_box10kg_premium,3
9896.4789944562,8505.777878503233,13.136834812020737,1.4300660539322754,timesfm,xreg_a,3,-33,apple_fuji_box10kg_high,3
1152.5483368315845,1117.330445922209,4.08859605846947,0.32481890912188055,timesfm,xreg_a,3,-33,apple_fuji_box10kg_low,3
2874.1054172372983,2238.8630474715414,5.222993546867808,0.5004384078342241,timesfm,xreg_a,3,-33,apple_fuji_box10kg_mid,3
5762.462395954179,4747.244187698893,3.27843701321269,0.49764573223604364,timesfm,xreg_a,3,-33,apple_fuji_box10kg_premium,3
367.8302838654664,286.9088749382554,5.080353897205495,0.19358053916520632,timesfm,xreg_a,3,-33,cabbage_net8kg_high,3
386.90122042231985,369.18962598886236,16.422503844919046,0.3613135114144037,timesfm,xreg_a,3,-33,cabbage_net8kg_low,3
223.253329270098,184.09151217433313,4.8235752934180365,0.13869934574353865,timesfm,xreg_a,3,-33,cabbage_net8kg_mid,3
606.145336071789,507.65801063457184,5.737478749398012,0.31578913875802217,timesfm,xreg_a,3,-33,cabbage_net8kg_premium,3
964.3213376932778,736.0614244153427,3.2104709021565543,0.16263279351536683,timesfm,xreg_a,3,-33,carrot_box20kg_high,3
433.06165598873855,402.0042332924101,3.0360322030843805,0.11123796341295712,timesfm,xreg_a,3,-33,carrot_box20kg_low,3
462.6873407515232,408.4354620053576,2.193693301576899,0.09681051867814348,timesfm,xreg_a,3,-33,carrot_box20kg_mid,3
1684.1078298068235,1666.7709499741838,13.049482390764119,0.4410784412701624,timesfm,xreg_a,3,-33,crown_daisy_box4kg_high,3
1276.896331419009,1067.4427958559518,11.808492154718119,0.373075118230837,timesfm,xreg_a,3,-33,crown_daisy_box4kg_low,3
1495.2563648034954,1398.3187050550684,13.342832272307323,0.40387946099019245,timesfm,xreg_a,3,-33,crown_daisy_box4kg_mid,3
3482.6573367334977,3352.235559022311,5.136083084942336,0.26556281000586623,timesfm,xreg_a,3,-33,cucumber_bdadagi_ea100_high,3
3272.139308168535,2076.845511132138,5.9490466477604,0.290321364899132,timesfm,xreg_a,3,-33,cucumber_bdadagi_ea100_low,3
3630.7937533489817,3307.923106201078,6.766687551198837,0.3276971748778081,timesfm,xreg_a,3,-33,cucumber_bdadagi_ea100_mid,3
3164.0299818803696,2318.814885310785,2.6619963090340852,0.16109281632301775,timesfm,xreg_a,3,-33,cucumber_bdadagi_ea100_premium,3
390.52208950329435,324.2995151292409,9.571475401969925,0.645642123453647,timesfm,xreg_a,3,-33,garlic_chive_bundle500g_high,3
568.1891577550028,530.3470510486835,24.50125881736634,1.6023622092241696,timesfm,xreg_a,3,-33,garlic_chive_bundle500g_low,3
429.72493965677285,393.90420198485907,14.346481598649104,0.9163634408973748,timesfm,xreg_a,3,-33,garlic_chive_bundle500g_mid,3
4131.883823634857,4112.717770683633,21.417738349339185,1.2012227160572915,timesfm,xreg_a,3,-33,honewort_kg4_high,3
4131.47396775207,4081.9799847498653,24.568474692092003,1.3771246264162287,timesfm,xreg_a,3,-33,honewort_kg4_low,3
4264.74744349601,4173.0460751922255,23.434385575465125,1.2734741830912217,timesfm,xreg_a,3,-33,honewort_kg4_mid,3
919.6497204024755,801.9687613880742,8.998601819005652,0.5424428754765471,timesfm,xreg_a,3,-33,napa_cabbage_net10kg_high,3
468.99504101488395,312.47722341743975,5.355525759564289,0.3520108769140598,timesfm,xreg_a,3,-33,napa_cabbage_net10kg_low,3
486.21248125421675,360.0371006500688,4.674744727346349,0.29693812146965304,timesfm,xreg_a,3,-33,napa_cabbage_net10kg_mid,3
855.769160518057,780.106825387696,7.811390183339616,0.4496581246258892,timesfm,xreg_a,3,-33,napa_cabbage_net10kg_premium,3
36.81191803997565,35.893930737191646,3.515085961547527,0.37619459640970443,timesfm,xreg_a,3,-33,onion_kg1_high,3
20.839351178653068,19.173918538038908,2.6041935406523415,0.20553819441821852,timesfm,xreg_a,3,-33,onion_kg1_low,3
